date,EnergyMWh,DemandMW,year,month,dayofyear,dayofweek,weekofyear,quarterofyear,is_weekend,season,Energy_rolling30,DeficitMW
2020-08-29,178.54063730236803,35366.120440319035,2020,8,242,5,35,3,1,Monsoon,348.76869819865925,35187.57980301667
2020-08-30,171.27376410355203,34654.75538228823,2020,8,243,6,35,3,1,Monsoon,336.6980341198849,34483.48161818468
2020-08-31,93.16919031868801,38385.023724972496,2020,8,244,0,36,3,0,Monsoon,323.15457721979527,38291.85453465381
2020-09-01,217.39001363798405,35625.6084529703,2020,9,245,1,36,3,0,Monsoon,307.87178281992004,35408.21843933232
2020-09-02,26.446168999008005,35288.79594306931,2020,9,246,2,36,3,0,Monsoon,286.76546270127363,35262.3497740703
2020-09-03,171.94240602000002,35121.35070434544,2020,9,247,3,36,3,0,Monsoon,280.4050395124704,34949.408298325434
2020-09-04,84.37105480320002,34593.29470379538,2020,9,248,4,36,3,0,Monsoon,262.8471604195009,34508.923648992175
2020-09-05,243.00109916438407,31810.98153492849,2020,9,249,5,36,3,1,Monsoon,250.43553224395205,31567.980435764108
2020-09-06,153.70529142672004,31689.131924367433,2020,9,250,6,36,3,1,Monsoon,235.21746705240963,31535.426632940715
2020-09-07,61.47810803059202,34615.58618674367,2020,9,251,0,37,3,0,Monsoon,217.00965546817923,34554.10807871308
2020-09-08,188.60765004259204,34483.283883388336,2020,9,252,1,37,3,0,Monsoon,203.63112965986565,34294.676233345745
2020-09-09,42.29733081340801,34457.41188558855,2020,9,253,2,37,3,0,Monsoon,199.31506482476163,34415.114554775144
2020-09-10,7.521502637088003,34009.83711936194,2020,9,254,3,37,3,0,Monsoon,184.96302729252483,34002.31561672485
2020-09-11,47.08195912886401,34823.706995874585,2020,9,255,4,37,3,0,Monsoon,174.38195704659842,34776.62503674572
2020-09-12,23.996428147296,30941.00549752475,2020,9,256,5,37,3,1,Monsoon,156.2310667317312,30917.009069377455
2020-09-13,103.78859731257603,30531.190757150714,2020,9,257,6,37,3,1,Monsoon,148.93864344691204,30427.402159838137
2020-09-14,175.43558728713603,33958.60484020902,2020,9,258,0,38,3,0,Monsoon,137.42146870848003,33783.16925292188
2020-09-15,180.89007750950404,34061.38014741474,2020,9,259,1,38,3,0,Monsoon,134.81442170539202,33880.49006990524
2020-09-16,153.121090278816,33898.34377227723,2020,9,260,2,38,3,0,Monsoon,130.29022649712962,33745.22268199841
2020-09-17,26.050369235616,33769.51660808581,2020,9,261,3,38,3,0,Monsoon,124.05881729989441,33743.4662388502
2020-09-18,0.5532656754240001,33670.972881188114,2020,9,262,4,38,3,0,Monsoon,121.96161012119042,33670.41961551269
2020-09-19,4.1892729690240005,30572.36849422442,2020,9,263,5,38,3,1,Monsoon,111.13484251003202,30568.1792212554
2020-09-20,3.375713613888,30510.772611661163,2020,9,264,6,38,3,1,Monsoon,106.51117741260482,30507.396898047275
2020-09-21,4.6710820601280005,33587.173772552254,2020,9,265,0,39,3,0,Monsoon,102.29633402440322,33582.502690492125
2020-09-22,12.078777015360005,33586.728122387234,2020,9,266,1,39,3,0,Monsoon,102.31535425668481,33574.64934537187
2020-09-23,8.487735084576002,33757.16365924093,2020,9,267,2,39,3,0,Monsoon,100.17708568464963,33748.67592415635
2020-09-24,18.607381699104007,33331.90181765676,2020,9,268,3,39,3,0,Monsoon,93.72857627960641,33313.29443595766
2020-09-25,14.877609424128005,33266.053069856986,2020,9,269,4,39,3,0,Monsoon,89.49432051933121,33251.17546043286
2020-09-26,84.69888366931201,30216.199039878986,2020,9,270,5,39,3,1,Monsoon,84.14864473213443,30131.500156209673
2020-09-27,45.14931994953601,29557.36508250825,2020,9,271,6,39,3,1,Monsoon,84.8932455786624,29512.215762558717
2020-09-28,94.26448032883202,33265.605300055,2020,9,272,0,40,3,0,Monsoon,82.08404034621121,33171.34081972617
2020-09-29,77.01303088828801,32688.590701595156,2020,9,273,1,40,3,0,Monsoon,78.94201590570242,32611.57767070687
2020-09-30,63.10862528572801,32305.809915291527,2020,9,274,2,40,3,0,Monsoon,77.93999707127043,32242.7012900058
2020-10-01,75.54660235056001,32277.802580033003,2020,10,275,3,40,4,0,Monsoon,73.21188336168962,32202.255977682442
2020-10-02,112.22029997798404,32605.985031078108,2020,10,276,4,40,4,0,Monsoon,76.07102106098881,32493.764731100124
2020-10-03,128.72093243011204,29440.929231848186,2020,10,277,5,40,4,1,Monsoon,74.63030527465921,29312.208299418075
2020-10-04,106.29158203382403,29522.97194031903,2020,10,278,6,40,4,1,Monsoon,75.36098951568002,29416.680358285204
2020-10-05,93.715658904384,32002.731676842686,2020,10,279,0,41,4,0,Monsoon,70.38480817368003,31909.016017938302
2020-10-06,79.33423703040002,32794.270433443344,2020,10,280,1,41,4,0,Monsoon,67.90577302713602,32714.936196412942
2020-10-07,76.41889553232001,31916.0927090209,2020,10,281,2,41,4,0,Monsoon,68.40379927719361,31839.67381348858
2020-10-08,78.524773357536,32137.00322909791,2020,10,282,3,41,4,0,Monsoon,64.73437005435841,32058.478455740376
2020-10-09,54.01507779360002,32292.4752279978,2020,10,283,4,41,4,0,Monsoon,65.12496162036481,32238.4601502042
2020-10-10,108.68119478409604,28913.219858910892,2020,10,284,5,41,4,1,Monsoon,68.49695135859841,28804.538664126798
2020-10-11,65.16910203724801,28977.928054730473,2020,10,285,6,41,4,1,Monsoon,69.09985612221121,28912.758952693224
2020-10-12,8.264825398368002,31746.18738393839,2020,10,286,0,42,4,0,Monsoon,68.57546936391363,31737.922558540024
2020-10-13,7.707986893728002,31409.087060781076,2020,10,287,1,42,4,0,Monsoon,65.37278234995202,31401.379073887347
2020-10-14,37.73735502768001,31704.39483250825,2020,10,288,2,42,4,0,Monsoon,60.78284127463681,31666.65747748057
2020-10-15,88.88867949139203,31800.126237073706,2020,10,289,3,42,4,0,Monsoon,57.71612800736641,31711.237557582313
2020-10-16,13.080214901952003,31789.66086881188,2020,10,290,4,42,4,0,Monsoon,53.04809882813761,31776.58065390993
2020-10-17,47.145398632992006,28140.543204620462,2020,10,291,5,42,4,1,Monsoon,53.75126647471681,28093.39780598747
2020-10-18,134.73313257888003,27795.64447332233,2020,10,292,6,42,4,1,Monsoon,58.22392870483201,27660.91134074345
2020-10-19,67.59662163408002,30805.806430418044,2020,10,293,0,43,4,0,Monsoon,60.33750699366722,30738.209808783966
2020-10-20,75.50930549923201,31104.915424917494,2020,10,294,1,43,4,0,Monsoon,62.74196005651201,31029.40611941826
2020-10-21,82.11224245910401,30995.82654372937,2020,10,295,2,43,4,0,Monsoon,65.32333206981122,30913.714301270265
2020-10-22,102.52939286937603,30960.906655940595,2020,10,296,3,43,4,0,Monsoon,68.3383525982784,30858.37726307122
2020-10-23,102.31972879392002,30809.06974752475,2020,10,297,4,43,4,0,Monsoon,71.46608572192322,30706.750018730832
2020-10-24,94.17794814806403,27544.779561881187,2020,10,298,5,43,4,1,Monsoon,73.98510460355523,27450.601613733124
2020-10-25,113.55566668300801,27789.05287018702,2020,10,299,6,43,4,1,Monsoon,77.27437317885122,27675.497203504012
2020-10-26,92.44251171302402,30721.79566034103,2020,10,300,0,44,4,0,Monsoon,77.53249411364162,30629.353148628008
2020-10-27,105.36961781174402,30662.25187788779,2020,10,301,1,44,4,0,Monsoon,79.53983737571522,30556.882260076047
2020-10-28,138.58228963497606,30715.051530253026,2020,10,302,2,44,4,0,Monsoon,81.01709768592,30576.46924061805
2020-10-29,79.63435468454402,30297.490624037404,2020,10,303,3,44,4,0,Monsoon,81.10447514579522,30217.85626935286
2020-10-30,130.16391972249602,30278.09564658966,2020,10,304,4,44,4,0,Monsoon,83.33965162702081,30147.931726867162
2020-10-31,182.45044531296003,26990.59188421342,2020,10,305,5,44,4,1,Monsoon,86.90311305910082,26808.14143890046
2020-11-01,95.94719574739202,26881.307025852584,2020,11,306,6,44,4,1,Winter,86.36067625141442,26785.359830105193
2020-11-02,20.290619970720005,30065.981971947193,2020,11,307,0,45,4,0,Winter,82.74633250276801,30045.69135197647
2020-11-03,9.060607749599999,30309.630355060504,2020,11,308,1,45,4,0,Winter,79.50530002662722,30300.569747310903
2020-11-04,29.37066042556801,29488.617759075907,2020,11,309,2,45,4,0,Winter,77.36046674400001,29459.24709865034
2020-11-05,50.90584495392001,29847.269891364136,2020,11,310,3,45,4,0,Winter,76.412853674784,29796.364046410217
2020-11-06,101.15333076816002,29555.26541611661,2020,11,311,4,45,4,0,Winter,77.23733484931202,29454.11208534845
2020-11-07,102.521375789184,26601.516002750275,2020,11,312,5,45,4,1,Winter,78.03722159703361,26498.994626961092
2020-11-08,100.15215430809603,26806.398573982395,2020,11,313,6,45,4,1,Winter,79.57512414751682,26706.2464196743
2020-11-09,14.161736448288003,29689.22815429043,2020,11,314,0,46,4,0,Winter,76.42447553632321,29675.066417842143
2020-11-10,53.494926145056,29631.02093619362,2020,11,315,1,46,4,0,Winter,76.03533633991681,29577.526010048565
2020-11-11,85.89255719616001,29169.233031353135,2020,11,316,2,46,4,0,Winter,78.62292739984322,29083.340474156976
2020-11-12,122.96615026924803,29006.969098184818,2020,11,317,3,46,4,0,Winter,82.46486617902723,28884.00294791557
2020-11-13,82.98096281164801,29374.154413366337,2020,11,318,4,46,4,0,Winter,83.97298643849282,29291.17345055469
2020-11-14,321.37990937712004,25793.308511551157,2020,11,319,5,46,4,1,Winter,91.72269410135043,25471.928602174037
2020-11-15,335.36544434553605,26263.48090291529,2020,11,320,6,46,4,1,Winter,102.46553508280323,25928.115458569755
2020-11-16,122.74472200003203,29450.707620462046,2020,11,321,0,47,4,0,Winter,104.98551252837122,29327.962898462014
2020-11-17,244.33864442380806,28847.007059680967,2020,11,322,1,47,4,0,Winter,108.63902958986883,28602.668415257158
2020-11-18,29.439502744608006,28619.49766831683,2020,11,323,2,47,4,0,Winter,107.36712562688642,28590.058165572224
2020-11-19,18.014292049248002,28837.604846809678,2020,11,324,3,47,4,0,Winter,105.45062517855361,28819.59055476043
2020-11-20,11.984314896576002,28967.358855060505,2020,11,325,4,47,4,0,Winter,103.11302759313601,28955.374540163928
2020-11-21,21.897434553984002,25299.535436468646,2020,11,326,5,47,4,1,Winter,100.42529564928962,25277.638001914664
2020-11-22,60.96379490784001,25465.91009543454,2020,11,327,6,47,4,1,Winter,99.04676451975361,25404.946300526703
2020-11-23,74.088190893024,28904.447845159513,2020,11,328,0,48,4,0,Winter,98.37710594458561,28830.35965426649
2020-11-24,103.67836245993603,28181.55362376238,2020,11,329,1,48,4,0,Winter,98.04786247048322,28077.87526130244
2020-11-25,34.79465088633601,28521.031704070407,2020,11,330,2,48,4,0,Winter,96.12626710959361,28486.23705318407
2020-11-26,53.121260494368,28095.040830033002,2020,11,331,3,48,4,0,Winter,94.38465519901442,28041.919569538633
2020-11-27,58.12417996070401,28449.134489548953,2020,11,332,4,48,4,0,Winter,91.70271820987202,28391.010309588248
2020-11-28,17.895342979008003,25738.45960451045,2020,11,333,5,48,4,1,Winter,89.6447511530208,25720.564261531443
2020-11-29,15.742756947456005,25585.345454070404,2020,11,334,6,48,4,1,Winter,85.83071239385282,25569.602697122948
2020-11-30,9.412487856288003,28329.857753025302,2020,11,335,0,49,4,0,Winter,80.06278047863042,28320.445265169015
2020-12-01,40.86567200390401,26874.50558333333,2020,12,336,1,49,4,0,Winter,78.2267296871808,26833.63991132943
2020-12-02,17.923489901856005,26226.919327557753,2020,12,337,2,49,4,0,Winter,78.14782535155202,26208.995837655897
2020-12-03,12.381073223904004,26510.020078932892,2020,12,338,3,49,4,0,Winter,78.25850753402882,26497.63900570899
2020-12-04,10.815302605536003,26256.809584983497,2020,12,339,4,49,4,0,Winter,77.63999560669441,26245.99428237796
2020-12-05,32.16356716636801,23116.658690594057,2020,12,340,5,49,4,1,Winter,77.01525301377602,23084.49512342769
2020-12-06,120.27633272265602,23072.95880940594,2020,12,341,6,49,4,1,Winter,77.65268641225921,22952.682476683283
2020-12-07,40.033289938752006,26112.898450770077,2020,12,342,0,50,4,0,Winter,75.56975021724482,26072.865160831327
2020-12-08,222.61592993270403,26153.78083883388,2020,12,343,1,50,4,0,Winter,79.65187607139842,25931.164908901177
2020-12-09,261.68237742873606,25896.208654840484,2020,12,344,2,50,4,0,Winter,87.90256410408001,25634.526277411747
2020-12-10,37.671214116096,26028.1110849835,2020,12,345,3,50,4,0,Winter,87.37510703644801,25990.4398708674
2020-12-11,40.38194578492801,25788.56597552255,2020,12,346,4,50,4,0,Winter,85.85808665607361,25748.184029737622
2020-12-12,41.696485509888,23070.22494114411,2020,12,347,5,50,4,1,Winter,83.1490978307616,23028.528455634223
2020-12-13,123.22696680201601,23195.888004400436,2020,12,348,6,50,4,1,Winter,84.49063129710721,23072.66103759842
2020-12-14,278.45986057401603,26431.29032838284,2020,12,349,0,51,4,0,Winter,83.05996300367042,26152.83046780882
2020-12-15,323.71462255651204,25449.297154290427,2020,12,350,1,51,4,0,Winter,82.67160227736962,25125.582531733915
2020-12-16,122.14370241216004,25937.813581958195,2020,12,351,2,51,4,0,Winter,82.65156829110721,25815.669879546036
2020-12-17,311.7561017440321,25763.043109735972,2020,12,352,3,51,4,0,Winter,84.89881686844801,25451.28700799194
2020-12-18,365.2774319684161,25893.822983498347,2020,12,353,4,51,4,0,Winter,96.09341450924163,25528.54555152993
2020-12-19,375.4618252197121,23164.49115209021,2020,12,354,5,51,4,1,Winter,108.00833228159041,22789.0293268705
2020-12-20,380.8486059713281,22963.710252200217,2020,12,355,6,51,4,1,Winter,120.30380865074882,22582.86164622889
2020-12-21,298.83396274934404,25676.76983223322,2020,12,356,0,52,4,0,Winter,129.53502625726082,25377.935869483877
2020-12-22,217.797229026432,25895.728153190317,2020,12,357,1,52,4,0,Winter,134.76280739454722,25677.930924163884
2020-12-23,129.88367048448,25496.9322029703,2020,12,358,2,52,4,0,Winter,136.62265671426243,25367.04853248582
2020-12-24,360.42457132915206,25262.478875412544,2020,12,359,3,52,4,0,Winter,145.18086367656963,24902.05430408339
2020-12-25,438.8857308982081,25559.165977172717,2020,12,360,4,52,4,0,Winter,158.65056634363202,25120.28024627451
2020-12-26,178.47554209689605,23004.588679867986,2020,12,361,5,52,4,1,Winter,162.82904239704965,22826.113137771088
2020-12-27,153.86415161356803,22752.25240841584,2020,12,362,6,52,4,1,Winter,166.02037478547845,22598.38825680227
2020-12-28,506.0358360224641,25270.687252475247,2020,12,363,0,53,4,0,Winter,182.29172455359364,24764.651416452783
2020-12-29,586.5514595328962,25436.30383443344,2020,12,364,1,53,4,0,Winter,201.31868130644165,24849.752374900545
2020-12-30,630.252563659488,25478.1216980198,2020,12,365,2,53,4,0,Winter,222.01335049988165,24847.869134360313
2020-12-31,568.072525401216,25900.429505775577,2020,12,366,3,53,4,0,Winter,239.58691227979205,25332.35698037436
2021-01-01,727.5740786645761,25392.43322937294,2021,1,1,4,53,1,0,Winter,263.24193190521606,24664.859150708362
2021-01-02,793.0323184417921,22942.03688916392,2021,1,2,5,53,1,1,Winter,289.2636400791456,22149.00457072213
2021-01-03,786.9992041707842,22799.223950770076,2021,1,3,6,53,1,1,Winter,315.1364367979873,22012.22474659929
2021-01-04,807.653555584128,25878.480924642463,2021,1,4,0,1,1,0,Winter,340.9861030785793,25070.827369058334
2021-01-05,798.9809048020801,26184.08637843784,2021,1,5,1,1,1,0,Winter,363.6095888145601,25385.105473635762
2021-01-06,786.0789827922241,25485.365746424643,2021,1,6,2,1,1,0,Winter,388.4777785763425,24699.28676363242
2021-01-07,584.9158008893761,26134.045365236525,2021,1,7,3,1,1,0,Winter,400.55444094156485,25549.12956434715
2021-01-08,104.36826706732802,25843.157583333334,2021,1,8,4,1,1,0,Winter,395.31063726285123,25738.789316266004
2021-01-09,634.4512479835199,22770.199807205718,2021,1,9,5,1,1,1,Winter,415.2033050584321,22135.748559222196
2021-01-10,468.2300743866241,22713.494336358635,2021,1,10,6,1,1,1,Winter,429.46490934515526,22245.26426197201
2021-01-11,328.7096120848321,25544.987895764578,2021,1,11,0,2,1,0,Winter,439.03201356432,25216.278283679745
2021-01-12,732.866920150464,26125.07006490649,2021,1,12,1,2,1,0,Winter,459.3533453426017,25392.203144756026
2021-01-13,676.0796754539521,25730.18649532453,2021,1,13,2,2,1,0,Winter,472.60733917193284,25054.10681987058
2021-01-14,864.7407436504324,25536.94803740374,2021,1,14,3,2,1,0,Winter,490.64154320839685,24672.20729375331
2021-01-15,655.5150804818882,25982.880959570954,2021,1,15,4,2,1,0,Winter,508.4205891440545,25327.365879089066
2021-01-16,543.583482532992,23200.452398239824,2021,1,16,5,2,1,1,Winter,516.1481685036865,22656.868915706833
2021-01-17,767.6769080597761,22853.331496974697,2021,1,17,6,2,1,1,Winter,529.5614843733985,22085.65458891492
2021-01-18,548.7855218714882,25754.265764301428,2021,1,18,0,3,1,0,Winter,535.3389409284576,25205.48024242994
2021-01-19,726.5158240792322,25837.622733773376,2021,1,19,1,3,1,0,Winter,546.8611815320545,25111.106909694143
2021-01-20,534.79022697936,25849.24789741474,2021,1,20,2,3,1,0,Winter,554.7263903397217,25314.457670435382
2021-01-21,621.575904337344,25648.766999174917,2021,1,21,3,3,1,0,Winter,568.185679516752,25027.191094837573
2021-01-22,478.7058710744641,26008.367390539053,2021,1,22,4,3,1,0,Winter,579.8130862030848,25529.66151946459
2021-01-23,832.5153055391042,22985.994203245325,2021,1,23,5,3,1,1,Winter,595.5494440100832,22153.47889770622
2021-01-24,572.8800721089601,23198.38550247525,2021,1,24,6,3,1,1,Winter,600.0159220504416,22625.505430366287
2021-01-25,499.48997718787206,26128.904114411438,2021,1,25,0,4,1,0,Winter,610.7164032201409,25629.414137223564
2021-01-26,191.45101210329605,26054.486767051705,2021,1,26,1,4,1,0,Winter,611.9692985697985,25863.03575494841
2021-01-27,575.1591014378881,26047.992044829483,2021,1,27,2,4,1,0,Winter,614.2734074169792,25472.832943391597
2021-01-28,572.9729656685761,26193.132390539053,2021,1,28,3,4,1,0,Winter,613.8207909548353,25620.159424870475
2021-01-29,533.4299376120001,25673.608874037403,2021,1,29,4,4,1,0,Winter,610.5933700865858,25140.178936425404
2021-01-30,690.5378695849921,23263.057537678767,2021,1,30,5,4,1,1,Winter,614.6755482260448,22572.519668093777
2021-01-31,818.6836636535041,23060.751147139712,2021,1,31,6,4,1,1,Winter,617.7125343923424,22242.067483486207
2021-02-01,848.149831903968,28078.623689493947,2021,2,32,0,5,1,0,Winter,619.5497848410816,27230.47385758998
2021-02-02,776.4845420724482,27829.679752750275,2021,2,33,1,5,1,0,Winter,619.1992961044705,27053.195210677826
2021-02-03,233.18235448358402,28305.539576732674,2021,2,34,2,5,1,0,Winter,600.0502560677857,28072.35722224909
2021-02-04,649.1486473876803,28250.23196039604,2021,2,35,3,5,1,0,Winter,595.0558474873056,27601.08331300836
2021-02-05,958.386950240544,28162.075545929594,2021,2,36,4,5,1,0,Winter,600.7994464022497,27203.68859568905
2021-02-06,661.9738842826561,25254.76423789879,2021,2,37,5,5,1,1,Winter,603.3680491820256,24592.790353616136
2021-02-07,723.9469598729281,24844.301475247525,2021,2,38,6,5,1,1,Winter,624.0206722755457,24120.354515374598
2021-02-08,858.3202824071042,28479.658787128712,2021,2,39,0,6,1,0,Winter,631.4829734229986,27621.338504721607
2021-02-09,913.25131161264,28444.340781628165,2021,2,40,1,6,1,0,Winter,646.3170146638657,27531.089470015526
